,property_type,address,city,state,zip_code,price,beds,baths,square_feet,lot_size,year_built,hoa_permonth,url,latitude,longitude
11538,Single Family Residential,647 River Rd,Cos Cob,CT,6807.0,3695000.0,5.0,6.0,7729.0,49222.0,2015,0.0,http://www.redfin.com/CT/Cos-Cob/647-River-Rd-06807/home/109666938,41.06680789999999,-73.5773162
11582,Single Family Residential,211 Orchard St,Cos Cob,CT,6807.0,2875000.0,6.0,6.5,6008.0,22215.0,2005,0.0,http://www.redfin.com/CT/COS-COB/211-ORCHARD-ST-06807/home/107012650,41.048725,-73.60345600000002
11613,Single Family Residential,125 Cat Rock Rd,Cos Cob,CT,6807.0,3999999.0,5.0,7.0,7297.0,87555.0,2012,0.0,http://www.redfin.com/CT/Cos-Cob/125-Cat-Rock-Rd-06807/home/107031037,41.0676194,-73.59467690000002
9013,Single Family Residential,11 Rose Ln,Danbury,CT,6811.0,229000.0,2.0,1.0,914.0,13503.0,1957,0.0,http://www.redfin.com/CT/Danbury/11-Rose-Ln-06811/home/107000627,41.4204144,-73.45695690000002
9016,Single Family Residential,10 Great Meadow Rd,Danbury,CT,6811.0,329000.0,3.0,1.0,1444.0,14374.0,1958,0.0,http://www.redfin.com/CT/Danbury/10-Great-Meadow-Rd-06811/home/106999705,41.4360274,-73.4426891
9020,Single Family Residential,26 Dana Rd,Danbury,CT,6811.0,269900.0,3.0,1.0,1240.0,31363.0,1960,0.0,http://www.redfin.com/CT/Danbury/26-Dana-Rd-06811/home/107001262,41.4359977,-73.4815256
9022,Single Family Residential,16 Vista Ave,Danbury,CT,6810.0,195000.0,1.0,1.0,468.0,7840.0,1932,46.0,http://www.redfin.com/CT/Danbury/16-Vista-Ave-06811/home/145326893,41.444455,-73.44903149999998
9023,Single Family Residential,34 Beech St,Danbury,CT,6810.0,295000.0,3.0,1.0,1221.0,10018.0,1965,0.0,http://www.redfin.com/CT/Danbury/34-Beech-St-06810/home/171845189,41.4115496,-73.4432912
9027,Single Family Residential,13 Wondy Way,Danbury,CT,6811.0,269900.0,3.0,1.0,1184.0,7840.0,1952,6.0,http://www.redfin.com/CT/Danbury/13-Wondy-Way-06811/home/106983204,41.4320276,-73.4512323
9029,Single Family Residential,8 Hickory St,Danbury,CT,6810.0,229900.0,3.0,1.0,948.0,6098.0,1944,0.0,http://www.redfin.com/CT/Danbury/8-Hickory-St-06810/home/106994751,41.4115325,-73.44681429999999
9030,Single Family Residential,5 Reservoir Rd,Danbury,CT,6810.0,495000.0,2.0,1.0,600.0,460864.0,1940,0.0,http://www.redfin.com/CT/Danbury/5-Reservoir-Rd-06810/home/106986671,41.365379499999996,-73.433686
9032,Single Family Residential,20 Reynolds Rd,Danbury,CT,6811.0,329000.0,3.0,1.0,1535.0,14374.0,1964,0.0,http://www.redfin.com/CT/Danbury/20-Reynolds-Rd-06811/home/106994005,41.4251711,-73.4571296
9033,Single Family Residential,3 Ford Ave,Danbury,CT,6810.0,195900.0,2.0,1.0,808.0,4791.0,1929,0.0,http://www.redfin.com/CT/Danbury/3-Ford-Ave-06810/home/106995169,41.4107,-73.4503892
9035,Single Family Residential,00 E Pembroke Rd,Danbury,CT,6810.0,124000.0,1.0,1.0,64.0,89733.0,2003,0.0,http://www.redfin.com/CT/DANBURY/E-PEMBROKE-RD-06811/home/106983813,41.430858,-73.469669
