SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Townhouse,920 South Carolina Ave SE,Washington DC,DC,20003,1245000,3,1.5,CAPITOL HILL,1588,1337,1900,1,784,,Active,,,http://www.redfin.com/DC/Washington/920-S-Carolina-Ave-SE-20003/home/9905199,BRIGHT MLS,DCDC479822,N,Y,38.8850249,-76.9929049
MLS Listing,,Townhouse,1432 V St SE,Washington DC,DC,20020,475000,3,2.5,ANACOSTIA,1680,3120,1905,1,283,,Active,,,http://www.redfin.com/DC/Washington/1432-V-St-SE-20020/home/10157978,BRIGHT MLS,DCDC477008,N,Y,38.8650007,-76.984344
MLS Listing,,Townhouse,930 Madison NW Unit A,Washington DC,DC,20011,715000,4,3.5,PETWORTH,2050,,2020,1,349,231,Active,August-9-2020 03:00 PM,August-9-2020 05:00 PM,http://www.redfin.com/DC/Washington/930-Madison-St-NW-20011/unit-A/home/172665034,BRIGHT MLS,DCDC480916,N,Y,38.9581481,-77.0275251
MLS Listing,,Condo/Co-op,2500 Virginia Ave NW #717,Washington DC,DC,20037,1987500,2,2.5,FOGGY BOTTOM,1612,,1965,1,1233,1558,Active,,,http://www.redfin.com/DC/Washington/2500-Virginia-Ave-NW-20037/unit-717/home/172664967,BRIGHT MLS,DCDC480920,N,Y,38.8986969,-77.0542554
MLS Listing,,Condo/Co-op,2020 12th St NW Ph 08,Washington DC,DC,20009,1150000,2,2,OLD CITY II,1270,,2005,1,906,978,Active,August-9-2020 01:00 PM,August-9-2020 03:00 PM,http://www.redfin.com/DC/Washington/2020-12th-St-NW-20009/unit-08/home/103675248,BRIGHT MLS,DCDC480954,N,Y,38.9178211,-77.0284248
MLS Listing,,Condo/Co-op,4603-1/2 Macarthur Blvd NW Unit B,Washington DC,DC,20007,670000,2,2.5,BERKLEY,1190,,1900,1,563,698,Active,,,http://www.redfin.com/DC/Washington/4603-MacArthur-Blvd-NW-20007/unit-B/home/9940110,BRIGHT MLS,DCDC480948,N,Y,38.91144,-77.089244
MLS Listing,,Condo/Co-op,1300 4th St SE #508,Washington DC,DC,20003,789000,2,2,WASHINGTON NAVY YARD,880,,2018,1,897,826,Active,August-9-2020 02:00 PM,August-9-2020 04:00 PM,http://www.redfin.com/DC/Washington/1300-4th-St-SE-20003/unit-508/home/167607743,BRIGHT MLS,DCDC480952,N,Y,38.8744934,-77.000511
MLS Listing,,Condo/Co-op,700 New Hampshire Ave NW Unit 720/721,Washington DC,DC,20037,2625000,3,3.5,FOGGY BOTTOM,2459,,1971,1,1068,4524,Active,,,http://www.redfin.com/DC/Washington/700-New-Hampshire-Ave-NW-20037/unit-720-721/home/19025266,BRIGHT MLS,DCDC479438,N,Y,38.898388,-77.055383
MLS Listing,,Condo/Co-op,2475 Virginia Ave NW #219,Washington DC,DC,20037,230000,0,1,FOGGY BOTTOM,525,,1956,1,438,657,Active,,,http://www.redfin.com/DC/Washington/2475-Virginia-Ave-NW-20037/unit-219/home/12525403,BRIGHT MLS,DCDC479834,N,Y,38.89905,-77.052542
MLS Listing,,Condo/Co-op,2216 11th St NW #3,Washington DC,DC,20001,799500,2,2,OLD CITY II,1028,,1927,1,778,237,Active,,,http://www.redfin.com/DC/Washington/2216-11th-St-NW-20001/unit-3/home/113774981,BRIGHT MLS,DCDC478600,N,Y,38.919688,-77.0273676
MLS Listing,,Townhouse,623 4th St SW,Washington DC,DC,20024,899900,3,2.5,R.L.A. SW,1912,992,1967,1,471,83,Active,,,http://www.redfin.com/DC/Washington/623-4th-St-SW-20024/home/9879968,BRIGHT MLS,DCDC480138,N,Y,38.8816454,-77.0178419
MLS Listing,,Condo/Co-op,1539 9th St NW #2,Washington DC,DC,20001,889500,2,2,OLD CITY II,1245,,1900,1,714,276,Active,August-9-2020 01:00 PM,August-9-2020 04:00 PM,http://www.redfin.com/DC/Washington/1539-9th-St-NW-20001/unit-2/home/55187342,BRIGHT MLS,DCDC479614,N,Y,38.9106395,-77.0236527
MLS Listing,,Condo/Co-op,1816 T St NW Unit C,Washington DC,DC,20009,390000,1,1,OLD CITY II,509,,1926,1,766,242,Active,August-8-2020 02:00 PM,August-8-2020 04:00 PM,http://www.redfin.com/DC/Washington/1816-T-St-NW-20009/unit-C/home/167058529,BRIGHT MLS,DCDC479034,N,Y,38.9155595,-77.0423959
MLS Listing,,Condo/Co-op,631 D St NW #726,Washington DC,DC,20004,619000,2,1,CENTRAL,1140,,2004,1,543,690,Active,,,http://www.redfin.com/DC/Washington/631-D-St-NW-20004/unit-726/home/10342625,BRIGHT MLS,DCDC480852,N,Y,38.89495215,-77.02158901
MLS Listing,,Townhouse,1519 K St SE #2,Washington DC,DC,20003,579000,2,2,CAPITOL HILL,935,,2020,1,619,235,Active,August-8-2020 02:00 PM,August-8-2020 04:00 PM,http://www.redfin.com/DC/Washington/1519-K-St-SE-20003/unit-2/home/172663624,BRIGHT MLS,DCDC479626,N,Y,38.878143,-76.982728
MLS Listing,,Townhouse,1519 K St SE #4,Washington DC,DC,20003,725000,2,2,CAPITOL HILL,1330,,1949,1,545,321,Active,August-8-2020 02:00 PM,August-8-2020 04:00 PM,http://www.redfin.com/DC/Washington/1519-K-St-SE-20003/unit-4/home/172663623,BRIGHT MLS,DCDC479560,N,Y,38.878143,-76.982728
MLS Listing,,Condo/Co-op,1725 New Hampshire Ave NW #601,Washington DC,DC,20009,449000,1,1,OLD CITY II,577,,1936,1,778,394,Active,,,http://www.redfin.com/DC/Washington/1725-New-Hampshire-Ave-NW-20009/unit-601/home/9859713,BRIGHT MLS,DCDC480528,N,Y,38.9132669,-77.0398204
MLS Listing,,Townhouse,902 Webster St NW #2,Washington DC,DC,20011,834999,3,2.5,PETWORTH,1750,,1907,1,477,315,Active,August-9-2020 02:00 PM,August-9-2020 04:00 PM,http://www.redfin.com/DC/Washington/902-Webster-St-NW-20011/unit-2/home/172581925,BRIGHT MLS,DCDC480890,N,Y,38.943764,-77.02543
MLS Listing,,Condo/Co-op,1121 24th St NW #107,Washington DC,DC,20037,519000,2,1,CENTRAL,561,,1940,1,925,424,Active,August-8-2020 02:00 PM,August-8-2020 04:00 PM,http://www.redfin.com/DC/Washington/1121-24th-St-NW-20037/unit-107/home/21645367,BRIGHT MLS,DCDC479216,N,Y,38.9043982,-77.0510379
MLS Listing,,Townhouse,2329 15th Pl SE,Washington DC,DC,20020,375000,3,2,BARRY FARMS,1344,1644,1940,1,279,,Active,,,http://www.redfin.com/DC/Washington/2329-15th-Pl-SE-20020/home/10159616,BRIGHT MLS,DCDC480862,N,Y,38.857935,-76.985895
MLS Listing,,Single Family Residential,5603 16th St NW,Washington DC,DC,20011,1250000,6,4.5,16TH ST. HEIGHTS,4025,6250,1920,1,311,,Active,,,http://www.redfin.com/DC/Washington/5603-16th-St-NW-20011/home/10017913,BRIGHT MLS,DCDC480276,N,Y,38.9576043,-77.0360493
MLS Listing,,Condo/Co-op,459 Florida Ave NW #3,Washington DC,DC,20001,585000,2,2,SHAW,710,,2020,1,824,156,Active,August-8-2020 12:00 PM,August-8-2020 02:00 PM,http://www.redfin.com/DC/Washington/459-Florida-Ave-NW-20001/unit-3/home/172405787,BRIGHT MLS,DCDC480806,N,Y,38.914758,-77.017796
MLS Listing,,Condo/Co-op,459 Florida Ave NW #2,Washington DC,DC,20001,535000,2,2,SHAW,644,,2020,1,831,156,Active,August-8-2020 12:00 PM,August-8-2020 02:00 PM,http://www.redfin.com/DC/Washington/459-Florida-Ave-NW-20001/unit-2/home/172405466,BRIGHT MLS,DCDC480804,N,Y,38.914758,-77.017796
MLS Listing,,Condo/Co-op,1117 10th St NW #203,Washington DC,DC,20001,649000,1,2,OLD CITY II,883,,2006,1,735,616,Active,,,http://www.redfin.com/DC/Washington/1117-10th-St-NW-20001/unit-203/home/11746595,BRIGHT MLS,DCDC480656,N,Y,38.904731,-77.0255876
MLS Listing,,Townhouse,1524 3rd St NW,Washington DC,DC,20001,827500,3,2.5,OLD CITY II,1600,1205,1900,1,517,,Active,August-9-2020 02:00 PM,August-9-2020 04:00 PM,http://www.redfin.com/DC/Washington/1524-3rd-St-NW-20001/home/9884683,BRIGHT MLS,DCDC477418,N,Y,38.9104526,-77.0154575
MLS Listing,,Townhouse,5445 B St SE,Washington DC,DC,20019,399000,2,2,MARSHALL HEIGHTS,1200,2268,1947,1,333,,Active,,,http://www.redfin.com/DC/Washington/5445-B-St-SE-20019/home/10133424,BRIGHT MLS,DCDC480596,N,Y,38.8854643,-76.9218904
MLS Listing,,Condo/Co-op,2020 12th St NW #118,Washington DC,DC,20009,548000,1,1.5,OLD CITY II,870,,2005,1,630,639,Active,August-9-2020 01:00 PM,August-9-2020 03:00 PM,http://www.redfin.com/DC/Washington/2020-12th-St-NW-20009/unit-118/home/10347217,BRIGHT MLS,DCDC480844,N,Y,38.9176043,-77.028413
MLS Listing,,Single Family Residential,2812 14th St NE,Washington DC,DC,20017,599900,3,1.5,BROOKLAND,1701,2250,1934,1,353,,Active,,,http://www.redfin.com/DC/Washington/2812-14th-St-NE-20017/home/10091626,BRIGHT MLS,DCDC479562,N,Y,38.9261414,-76.9860652
MLS Listing,,Condo/Co-op,2020 12th St NW #508,Washington DC,DC,20009,725000,2,2,OLD CITY II,920,,2005,1,788,740,Active,August-9-2020 01:00 PM,August-9-2020 03:00 PM,http://www.redfin.com/DC/Washington/2020-12th-St-NW-20009/unit-508/home/10347314,BRIGHT MLS,DCDC480836,N,Y,38.9176043,-77.028413
MLS Listing,,Single Family Residential,3005 45th St NW,Washington DC,DC,20016,13500000,8,10.5,WESLEY HEIGHTS,15100,21600,1927,1,894,,Active,,,http://www.redfin.com/DC/Washington/3005-45th-St-NW-20016/home/9956109,BRIGHT MLS,DCDC480834,N,Y,38.9295144,-77.0882383
MLS Listing,,Condo/Co-op,1300 Massachusetts Ave NW #303,Washington DC,DC,20005,389000,1,1,CENTRAL,650,,1904,1,598,767,Active,August-8-2020 01:00 PM,August-8-2020 03:00 PM,http://www.redfin.com/DC/Washington/1300-Massachusetts-Ave-NW-20005/unit-303/home/55201235,BRIGHT MLS,DCDC480792,N,Y,38.9046822,-77.0300442
MLS Listing,,Single Family Residential,3112 Adams St NE,Washington DC,DC,20018,495000,2,1,WOODRIDGE,1100,3550,1941,1,450,,Active,,,http://www.redfin.com/DC/Washington/3112-Adams-St-NE-20018/home/10109451,BRIGHT MLS,DCDC480564,N,Y,38.92168,-76.9625732
MLS Listing,,Townhouse,1316 S St NW Unit B,Washington DC,DC,20009,1149000,4,2,OLD CITY II,1379,,1915,1,833,275,Active,August-9-2020 01:00 PM,August-9-2020 04:00 PM,http://www.redfin.com/DC/Washington/1316-S-St-NW-20009/unit-B/home/9871948,BRIGHT MLS,DCDC480802,N,Y,38.9138928,-77.0305052
MLS Listing,,Condo/Co-op,1466 Harvard St NW Unit A-1,Washington DC,DC,20009,800000,2,2.5,COLUMBIA HEIGHTS,2104,,2009,1,380,499,Active,,,http://www.redfin.com/DC/Washington/1466-Harvard-St-NW-20009/unit-A1/home/21644534,BRIGHT MLS,DCDC480572,N,Y,38.926283,-77.0338784
MLS Listing,,Condo/Co-op,70 SE N St SE #408,Washington DC,DC,20003,504900,1,1,OLD CITY I,680,,2020,1,743,360,Active,,,http://www.redfin.com/DC/Washington/70-N-St-SE-20024/unit-408/home/172662415,BRIGHT MLS,DCDC480794,N,Y,38.874779,-77.0079074
MLS Listing,,Townhouse,1308 Barnaby Ter SE,Washington DC,DC,20032,200000,2,1,CONGRESS HEIGHTS,1232,1088,1977,1,162,,Active,,,http://www.redfin.com/DC/Washington/1308-Barnaby-Ter-SE-20032/home/10163005,BRIGHT MLS,DCDC480114,N,Y,38.83354,-76.987859
MLS Listing,,Condo/Co-op,912 F St NW #1107,Washington DC,DC,20004,825000,2,2.5,CENTRAL,1253,,2006,1,658,875,Active,August-8-2020 02:00 PM,August-8-2020 04:00 PM,http://www.redfin.com/DC/Washington/912-F-St-NW-20004/unit-1107/home/11746973,BRIGHT MLS,DCDC480278,N,Y,38.8970146,-77.0247147
MLS Listing,,Single Family Residential,125 Chesapeake St SW,Washington DC,DC,20032,249900,2,1.5,CONGRESS HEIGHTS,1428,3869,1947,1,175,,Active,,,http://www.redfin.com/DC/Washington/125-Chesapeake-St-SW-20032/home/10169457,BRIGHT MLS,DCDC480774,N,Y,38.828959,-77.0095526
MLS Listing,,Condo/Co-op,1101 Florida Ave NE #1,Washington DC,DC,20002,514990,2,1.5,OLD CITY I,800,,1910,1,644,200,Active,,,http://www.redfin.com/DC/Washington/1101-Florida-Ave-NE-20002/unit-1/home/167930211,BRIGHT MLS,DCDC480784,N,Y,38.9030264,-76.99133
MLS Listing,,Single Family Residential,129 Chesapeake St SW,Washington DC,DC,20032,269900,2,1.5,CONGRESS HEIGHTS,1440,6640,1947,1,187,,Active,,,http://www.redfin.com/DC/Washington/129-Chesapeake-St-SW-20032/home/10169367,BRIGHT MLS,DCDC480766,N,Y,38.8289341,-77.0096876
MLS Listing,,Condo/Co-op,619 16th St NE Unit A,Washington DC,DC,20002,629900,2,2,OLD CITY I,1192,,1900,1,528,230,Active,August-9-2020 02:00 PM,August-9-2020 04:00 PM,http://www.redfin.com/DC/Washington/619-16th-St-NE-20002/unit-A/home/105503743,BRIGHT MLS,DCDC479022,N,Y,38.8979125,-76.9818464
MLS Listing,,Condo/Co-op,4201 Cathedral Ave NW Unit 510W,Washington DC,DC,20016,319900,1,1,WESLEY HEIGHTS,889,,1960,1,360,812,Active,,,http://www.redfin.com/DC/Washington/4201-Cathedral-Ave-NW-20016/unit-510W/home/9952436,BRIGHT MLS,DCDC480588,N,Y,38.9311869,-77.083832
MLS Listing,,Condo/Co-op,3026 Wisconsin Ave NW #105,Washington DC,DC,20016,285000,1,1,CLEVELAND PARK,470,,1930,1,606,335,Active,,,http://www.redfin.com/DC/Washington/3026-Wisconsin-Ave-NW-20016/unit-105/home/10190454,BRIGHT MLS,DCDC479412,N,Y,38.9302351,-77.0733776
MLS Listing,,Condo/Co-op,1025 1st St SE #506,Washington DC,DC,20003,799900,2,2,OLD CITY I,1350,,2009,1,593,714,Active,,,http://www.redfin.com/DC/Washington/1025-First-St-SE-20003/unit-506/home/39900356,BRIGHT MLS,DCDC480782,N,Y,38.8781944,-77.0060461
MLS Listing,,Townhouse,1120 G St SE,Washington DC,DC,20003,949900,4,3,OLD CITY I,2156,1620,1900,2,441,,Active,August-6-2020 06:00 PM,August-6-2020 08:00 PM,http://www.redfin.com/DC/Washington/1120-G-St-SE-20003/home/9909337,BRIGHT MLS,DCDC480144,N,Y,38.8814496,-76.9907451
MLS Listing,,Condo/Co-op,3825 Davis Pl NW #204,Washington DC,DC,20007,415000,2,1,GLOVER PARK,800,,1954,2,519,427,Active,,,http://www.redfin.com/DC/Washington/3825-Davis-Pl-NW-20007/unit-204/home/9935334,BRIGHT MLS,DCDC479484,N,Y,38.9237609,-77.0757769
MLS Listing,,Condo/Co-op,1851 Columbia Rd NW #200,Washington DC,DC,20009,649900,1,1,KALORAMA,800,,1902,2,812,566,Active,,,http://www.redfin.com/DC/Washington/1851-Columbia-Rd-NW-20009/unit-200/home/10002799,BRIGHT MLS,DCDC480746,N,Y,38.9211713,-77.0438476
MLS Listing,,Condo/Co-op,4570 Macarthur Blvd NW #207,Washington DC,DC,20007,285000,1,1,PALISADES,554,,1963,2,514,506,Active,,,http://www.redfin.com/DC/Washington/4570-MacArthur-Blvd-NW-20007/unit-207/home/9939191,BRIGHT MLS,DCDC480756,N,Y,38.9094736,-77.0882413
MLS Listing,,Condo/Co-op,4201 Cathedral Ave NW Unit 1218E,Washington DC,DC,20016,215000,0,1,WESLEY HEIGHTS,555,,1960,2,387,510,Active,August-8-2020 01:00 PM,August-8-2020 03:00 PM,http://www.redfin.com/DC/Washington/4201-Cathedral-Ave-NW-20016/unit-1218E/home/9952157,BRIGHT MLS,DCDC480052,N,Y,38.9311869,-77.083832
MLS Listing,,Condo/Co-op,222 4th St SE #1,Washington DC,DC,20003,549900,1,1,CAPITOL HILL,963,,1905,2,571,150,Active,August-8-2020 12:00 PM,August-8-2020 02:00 PM,http://www.redfin.com/DC/Washington/222-4th-St-SE-20003/unit-1/home/9896013,BRIGHT MLS,DCDC480742,N,Y,38.8866438,-77.0003938
MLS Listing,,Condo/Co-op,525 Water St SW #420,Washington DC,DC,20024,1550000,3,3,R.L.A. SW,1724,,2016,2,899,1479,Active,,,http://www.redfin.com/DC/Washington/525-Water-St-SW-20024/unit-420/home/113745458,BRIGHT MLS,DCDC480314,N,Y,38.8759647,-77.0203587
MLS Listing,,Single Family Residential,2700 4th St NE,Washington DC,DC,20002,550000,3,1,BROOKLAND,2724,2968,1927,2,202,,Active,,,http://www.redfin.com/DC/Washington/2700-4th-St-NE-20002/home/10073917,BRIGHT MLS,DCDC480336,N,Y,38.924674,-77.0007791
MLS Listing,,Townhouse,1444 Belmont St NW,Washington DC,DC,20009,1595000,6,3,COLUMBIA HEIGHTS,2636,2400,1910,2,605,,Active,,,http://www.redfin.com/DC/Washington/1444-Belmont-St-NW-20009/home/10013127,BRIGHT MLS,DCDC480734,N,Y,38.9203078,-77.0334966
MLS Listing,,Condo/Co-op,555 Massachusetts Ave NW #605,Washington DC,DC,20001,460000,1,1,OLD CITY II,658,,2005,2,699,388,Active,,,http://www.redfin.com/DC/Washington/555-Massachusetts-Ave-NW-20001/unit-605/home/10347901,BRIGHT MLS,DCDC479180,N,Y,38.901746,-77.0192927
MLS Listing,,Condo/Co-op,4004 E St SE #307,Washington DC,DC,20019,10000,2,1,FORT DUPONT PARK,833,,1958,2,12,374,Active,,,http://www.redfin.com/DC/Washington/4004-E-St-SE-20019/unit-307/home/10140760,BRIGHT MLS,DCDC480364,N,Y,38.8829671,-76.9466108
MLS Listing,,Condo/Co-op,514 Ridge Rd SE #312,Washington DC,DC,20019,10000,2,1,FORT DUPONT PARK,851,,1958,2,12,374,Active,,,http://www.redfin.com/DC/Washington/514-Ridge-Rd-SE-20019/unit-312/home/10140558,BRIGHT MLS,DCDC480286,N,Y,38.88261,-76.9463759
MLS Listing,,Townhouse,3615 10th St NW Unit A,Washington DC,DC,20010,749000,2,2.5,COLUMBIA HEIGHTS,1500,,1912,2,499,291,Active,August-9-2020 01:00 PM,August-9-2020 03:00 PM,http://www.redfin.com/DC/Washington/3615-10th-St-NW-20010/unit-A/home/144147982,BRIGHT MLS,DCDC480698,N,Y,38.9349798,-77.0269965
MLS Listing,,Condo/Co-op,514 Ridge Rd SE #311,Washington DC,DC,20019,10000,2,1,FORT DUPONT PARK,808,,1958,2,12,374,Active,,,http://www.redfin.com/DC/Washington/514-Ridge-Rd-SE-20019/unit-311/home/10140557,BRIGHT MLS,DCDC480350,N,Y,38.88261,-76.9463759
MLS Listing,,Condo/Co-op,4002 E St SE #105,Washington DC,DC,20019,10000,2,1,FORT DUPONT PARK,997,,1958,2,10,374,Active,,,http://www.redfin.com/DC/Washington/4002-E-St-SE-20019/unit-105/home/10140730,BRIGHT MLS,DCDC480342,N,Y,38.8829671,-76.9466404
MLS Listing,,Condo/Co-op,723 Longfellow St NW #2,Washington DC,DC,20011,224900,1,1,PETWORTH,553,,1966,2,407,225,Active,,,http://www.redfin.com/DC/Washington/723-Longfellow-St-NW-20011/unit-2/home/11745332,BRIGHT MLS,DCDC480684,N,Y,38.9577502,-77.0231548
MLS Listing,,Townhouse,3905 Hillandale Ct NW,Washington DC,DC,20007,1449000,3,4,BURLEITH,2576,1494,1996,2,563,550,Active,,,http://www.redfin.com/DC/Washington/3905-Hillandale-Ct-NW-20007/home/9937458,BRIGHT MLS,DCDC480338,N,Y,38.9150691,-77.0761692
MLS Listing,,Townhouse,5312 43rd St NW,Washington DC,DC,20015,1397000,4,3,CHEVY CHASE,2548,1166,1998,2,548,321,Active,August-8-2020 02:00 PM,August-8-2020 04:00 PM,http://www.redfin.com/DC/Washington/5312-43rd-St-NW-20015/home/9957207,BRIGHT MLS,DCDC479934,N,Y,38.9596515,-77.0838994
MLS Listing,,Condo/Co-op,1111 24th St NW Unit 2A,Washington DC,DC,20037,2625000,3,3,CENTRAL,2507,,2018,2,1047,3016,Active,,,http://www.redfin.com/DC/Washington/1111-24th-St-NW-20037/unit-2A/home/172658922,BRIGHT MLS,DCDC480680,N,Y,38.9041312,-77.0511178
MLS Listing,,Condo/Co-op,1111 24th St NW Unit 6A,Washington DC,DC,20037,3090000,3,3,CENTRAL,2507,,2018,2,1233,3016,Active,,,http://www.redfin.com/DC/Washington/1111-24th-St-NW-20037/unit-6A/home/172658827,BRIGHT MLS,DCDC480670,N,Y,38.9041312,-77.0511178
MLS Listing,,Condo/Co-op,2632 Wade Rd SE #1,Washington DC,DC,20020,62000,2,1,BARRY FARMS,753,,1963,2,82,324,Active,,,http://www.redfin.com/DC/Washington/2632-Wade-Rd-SE-20020/unit-1/home/10160868,BRIGHT MLS,DCDC480666,N,Y,38.85906,-76.9968432
MLS Listing,,Condo/Co-op,1654 West Virginia Ave NE #3,Washington DC,DC,20002,624950,2,2.5,Washington,1552,,1931,2,403,211,Active,August-8-2020 12:00 PM,August-8-2020 02:00 PM,http://www.redfin.com/DC/Washington/1654-W-Virginia-Ave-NE-20002/unit-3/home/172658598,BRIGHT MLS,DCDC480358,N,Y,38.9093669,-76.9874111
MLS Listing,,Condo/Co-op,410 O St SW #404,Washington DC,DC,20024,500000,2,2,R.L.A. SW,1263,,1965,2,396,1245,Active,,,http://www.redfin.com/DC/Washington/410-O-St-SW-20024/unit-404/home/9882432,BRIGHT MLS,DCDC479212,N,Y,38.8732828,-77.0176693
MLS Listing,,Condo/Co-op,475 K St NW #811,Washington DC,DC,20001,559000,1,1,OLD CITY II,743,,2008,2,752,486,Active,August-8-2020 11:00 AM,August-8-2020 02:00 PM,http://www.redfin.com/DC/Washington/475-K-St-NW-20001/unit-811/home/21645014,BRIGHT MLS,DCDC480484,N,Y,38.9026571,-77.0182465
MLS Listing,,Condo/Co-op,3511 13th St NW #505,Washington DC,DC,20010,550000,2,1,COLUMBIA HEIGHTS,800,,1927,2,688,391,Active,,,http://www.redfin.com/DC/Washington/3511-13th-St-NW-20010/unit-505/home/45505408,BRIGHT MLS,DCDC472764,N,Y,38.9328871,-77.029398
MLS Listing,,Townhouse,1470 Chapin St NW #3,Washington DC,DC,20009,765000,2,2,COLUMBIA HEIGHTS,911,,2011,2,840,271,Active,August-9-2020 01:00 PM,August-9-2020 03:00 PM,http://www.redfin.com/DC/Washington/1470-Chapin-St-NW-20009/unit-3/home/40501639,BRIGHT MLS,DCDC480600,N,Y,38.9212258,-77.0343314
MLS Listing,,Vacant Land,Independence Ave SE,Washington DC,DC,20003,199000,,,OLD CITY I,,1909,,2,,,Active,,,http://www.redfin.com/DC/WASHINGTON/INDEPENDENCE-AVE-SE-20003/home/12541232,BRIGHT MLS,DCDC480584,N,Y,38.887858,-77.00018
MLS Listing,,Townhouse,1302 W St NW,Washington DC,DC,20009,1445000,4,3.5,OLD CITY II,2082,990,1895,2,694,,Active,August-9-2020 01:00 PM,August-9-2020 04:00 PM,http://www.redfin.com/DC/Washington/1302-W-St-NW-20009/home/9871341,BRIGHT MLS,DCDC480436,N,Y,38.9190429,-77.0300634
MLS Listing,,Condo/Co-op,1725 Euclid St NW #3,Washington DC,DC,20009,570000,2,2,MOUNT PLEASANT,755,,1906,2,755,228,Active,,,http://www.redfin.com/DC/Washington/1725-Euclid-St-NW-20009/unit-3/home/10004732,BRIGHT MLS,DCDC480142,N,Y,38.9233548,-77.0398942
MLS Listing,,Condo/Co-op,675 E St NW #350,Washington DC,DC,20004,574900,1,1,CENTRAL,872,,2003,2,659,638,Active,,,http://www.redfin.com/DC/Washington/675-E-St-NW-20004/unit-350/home/10189859,BRIGHT MLS,DCDC480568,N,Y,38.8963646,-77.0215497
MLS Listing,,Condo/Co-op,912 F St NW #907,Washington DC,DC,20004,799900,2,2.5,CENTRAL,1253,,2006,3,638,875,Active,August-9-2020 02:00 PM,August-9-2020 04:00 PM,http://www.redfin.com/DC/Washington/912-F-St-NW-20004/unit-907/home/11746964,BRIGHT MLS,DCDC480540,N,Y,38.8970146,-77.0247147
MLS Listing,,Single Family Residential,2402 17th St SE,Washington DC,DC,20020,685000,4,3,RANDLE HEIGHTS,2646,6300,2007,3,259,,Active,,,http://www.redfin.com/DC/Washington/2402-17th-St-SE-20020/home/10160287,BRIGHT MLS,DCDC480132,N,Y,38.8571219,-76.9804401
MLS Listing,,Townhouse,1210 Potomac Ave SE,Washington DC,DC,20003,799900,3,2.5,OLD CITY I,1455,552,1920,3,550,,Active,August-9-2020 01:00 PM,August-9-2020 04:00 PM,http://www.redfin.com/DC/Washington/1210-Potomac-Ave-SE-20003/home/9912144,BRIGHT MLS,DCDC480116,N,Y,38.878834,-76.989901
MLS Listing,,Condo/Co-op,1401 17th St NW #812,Washington DC,DC,20036,835000,2,2,OLD CITY II,1012,,1987,3,825,882,Active,,,http://www.redfin.com/DC/Washington/1401-17th-St-NW-20036/unit-812/home/9866855,BRIGHT MLS,DCDC480014,N,Y,38.9086864,-77.0383138
MLS Listing,,Townhouse,632 Q St NW,Washington DC,DC,20001,949000,3,3,OLD CITY II,1928,1080,1900,3,492,,Active,,,http://www.redfin.com/DC/Washington/632-Q-St-NW-20001/home/9879350,BRIGHT MLS,DCDC480000,N,Y,38.9109379,-77.0212669
MLS Listing,,Townhouse,321 G St NE,Washington DC,DC,20002,1199900,3,2.5,OLD CITY I,1560,1595,1890,3,769,,Active,,,http://www.redfin.com/DC/Washington/321-G-St-NE-20002/home/9892710,BRIGHT MLS,DCDC479690,N,Y,38.8987157,-77.0011538
MLS Listing,,Townhouse,30 P St NE,Washington DC,DC,20002,1075000,3,3,R.L.A. NE,,881,1905,3,,,Active,,,http://www.redfin.com/DC/Washington/30-P-St-NE-20002/home/9889722,BRIGHT MLS,DCDC479426,N,Y,38.9097958,-77.0076742
MLS Listing,,Condo/Co-op,2939 Van Ness St NW #540,Washington DC,DC,20008,285000,1,1,FOREST HILLS,575,,1964,3,496,618,Active,,,http://www.redfin.com/DC/Washington/2939-Van-Ness-St-NW-20008/unit-540/home/9983144,BRIGHT MLS,DCDC478740,N,Y,38.9426483,-77.0581537
MLS Listing,,Single Family Residential,5543 29th St NW,Washington DC,DC,20015,899000,4,2,CHEVY CHASE,2220,5516,1937,3,405,,Active,,,http://www.redfin.com/DC/Washington/5543-29th-St-NW-20015/home/9993339,BRIGHT MLS,DCDC472200,N,Y,38.9643268,-77.0584814
MLS Listing,,Condo/Co-op,701 Pennsylvania Ave NW #1219,Washington DC,DC,20004,1750000,2,2,CENTRAL,1184,,1991,3,1478,2285,Active,,,http://www.redfin.com/DC/Washington/701-Pennsylvania-Ave-NW-20004/unit-1219/home/9878745,BRIGHT MLS,DCDC479680,N,Y,38.8944332,-77.0223838
MLS Listing,,Condo/Co-op,1500 Pennsylvania Ave SE #301,Washington DC,DC,20003,459999,2,1,OLD CITY I,687,,2016,3,670,383,Active,,,http://www.redfin.com/DC/Washington/1500-Pennsylvania-Ave-SE-20003/unit-301/home/113380634,BRIGHT MLS,DCDC480500,N,Y,38.8798616,-76.9833186
