SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,181 Warren Ave #1,Boston,MA,02116,1290000,2,2.0,South End,1112,1112,1899,1,1160,368,Active,August-8-2020 11:30 AM,August-8-2020 01:00 PM,http://www.redfin.com/MA/Boston/181-Warren-Ave-02116/unit-1/home/9325859,MLS PIN,72705496,N,Y,42.3439271,-71.0766076
MLS Listing,,Condo/Co-op,407 Washington St #2,Boston,MA,02124,350000,2,1.0,Dorchester's Codman Square,907,,1900,1,386,294,Active,,,http://www.redfin.com/MA/Boston/407-Washington-St-02124/unit-2/home/9305738,MLS PIN,72705478,N,Y,42.29734,-71.0728171
MLS Listing,,Condo/Co-op,407 W 1st #202,Boston,MA,02127,1225000,2,2.0,South Boston,1663,,2014,1,737,422,Active,,,http://www.redfin.com/MA/Boston/407-W-First-St-02127/unit-202/home/55120426,MLS PIN,72705465,N,Y,42.3373474,-71.0437053
MLS Listing,,Condo/Co-op,18 Chelsea St #2,Boston,MA,02128,529999,2,2.0,East Boston's Jeffries Point,757,,1900,1,700,330,Active,August-8-2020 09:30 AM,August-8-2020 11:00 AM,http://www.redfin.com/MA/Boston/18-Chelsea-St-02128/unit-2/home/124544953,MLS PIN,72705461,N,Y,42.3705787,-71.0382936
MLS Listing,,Condo/Co-op,533 E Second #102,Boston,MA,02127,925000,2,2.0,South Boston,1060,,2020,1,873,,Active,,,http://www.redfin.com/MA/Boston/533-E-2nd-St-02127/unit-102/home/172671660,MLS PIN,72705450,N,Y,42.337013,-71.041996
MLS Listing,,Condo/Co-op,108 Peterborough St Unit PHN,Boston,MA,02215,949000,2,1.5,Boston,836,,1990,1,1135,454,Active,,,http://www.redfin.com/MA/Boston/108-Peterborough-St-02215/unit-PHN/home/12441472,MLS PIN,72705433,N,Y,42.3427617,-71.0999457
MLS Listing,,Condo/Co-op,11 Park Dr #17,Boston,MA,02215,649000,2,1.0,Boston,680,,1920,1,954,319,Active,,,http://www.redfin.com/MA/Boston/11-Park-Dr-02215/unit-17/home/9273493,MLS PIN,72705411,N,Y,42.3446127,-71.0952214
MLS Listing,,Condo/Co-op,99-105 Broad St Unit 4B,Boston,MA,02110,715000,1,1.0,Waterfront,702,702,1910,1,1019,540,Active,,,http://www.redfin.com/MA/Boston/99-Broad-St-02110/unit-4B/home/12379260,MLS PIN,72705394,N,Y,42.357323,-71.05262
MLS Listing,,Multi-Family (2-4 Unit),18 Arbroth St,Boston,MA,02122,799000,5,2.0,Dorchester,2328,3600,1929,1,343,,Active,August-8-2020 12:00 PM,August-8-2020 02:00 PM,http://www.redfin.com/MA/Dorchester/18-Arbroth-St-02122/home/9094528,MLS PIN,72705375,N,Y,42.2906859,-71.0519357
MLS Listing,,Multi-Family (2-4 Unit),30 Hewlett St,Boston,MA,02131,1375000,8,3.0,Roslindale,3780,5908,1910,1,364,,Active,August-8-2020 12:00 PM,August-8-2020 02:00 PM,http://www.redfin.com/MA/Roslindale/30-Hewlett-St-02131/home/9170379,MLS PIN,72705360,N,Y,42.2897862,-71.1351734
MLS Listing,,Condo/Co-op,1 Dalton St #2905,Boston,MA,02119,8475000,4,3.5,Boston,3124,,2019,1,2713,3490,Active,,,http://www.redfin.com/MA/Boston/1-Dalton-St-02199/unit-2905/home/172671321,MLS PIN,72705366,N,Y,42.345,-71.084314
MLS Listing,,Condo/Co-op,135 Seaport Blvd #820,Boston,MA,02210,1994000,2,2.5,Seaport District,1424,,2020,1,1400,1805,Active,,,http://www.redfin.com/MA/Boston/135-Seaport-Blvd-02210/unit-820/home/172671273,MLS PIN,72705358,N,Y,42.3509604,-71.0439013
MLS Listing,,Condo/Co-op,66 Mora St #3,Boston,MA,02124,485000,3,1.0,Dorchester,1350,4425,1905,1,359,221,Active,August-8-2020 12:00 PM,August-8-2020 02:00 PM,http://www.redfin.com/MA/Boston/66-Mora-St-02124/unit-3/home/113710393,MLS PIN,72705346,N,Y,42.2818817,-71.0739422
MLS Listing,,Condo/Co-op,135 Seaport Blvd #906,Boston,MA,02210,1497400,2,2.0,Seaport District,1024,,2019,1,1462,1019,Active,,,http://www.redfin.com/MA/Boston/135-Seaport-Blvd-02210/unit-906/home/168965266,MLS PIN,72705308,N,Y,42.3509604,-71.0439013
MLS Listing,,Condo/Co-op,100 Fulton St Unit 2M,Boston,MA,02109,685000,1,1.0,North End,664,664,1890,1,1032,585,Active,,,http://www.redfin.com/MA/Boston/100-Fulton-St-02109/unit-2M/home/9231173,MLS PIN,72705298,N,Y,42.362617,-71.053035
MLS Listing,,Condo/Co-op,40 Traveler St #510,Boston,MA,02118,2300000,2,2.5,South End,1571,,2018,1,1464,1382,Active,,,http://www.redfin.com/MA/Boston/40-Traveler-St-02118/unit-510/home/92078684,MLS PIN,72705261,N,Y,42.3442232,-71.0623254
MLS Listing,,Single Family Residential,31 Plainfield St #1,Boston,MA,02130,749000,2,2.5,Jamaica Plain,1984,4000,1890,1,378,,Active,August-8-2020 01:00 PM,August-8-2020 03:00 PM,http://www.redfin.com/MA/Jamaica-Plain/31-Plainfield-St-02130/unit-1/home/144277854,MLS PIN,72705237,N,Y,42.3034434,-71.1073211
