,property_type,address,city,state,zip_code,price,beds,baths,square_feet,lot_size,year_built,hoa_permonth,url,latitude,longitude
56,Condo/Co-op,4224 Beach Dr SW #201,Seattle,WA,98116,645000,2,1.5,1128,,1978,300.0,http://www.redfin.com/WA/Seattle/4224-Beach-Dr-SW-98116/unit-201/home/28446,47.565423200000005,-122.4073133
57,Condo/Co-op,2033 2nd Ave #1400,Seattle,WA,98121,795000,1,1.0,928,,2005,778.0,http://www.redfin.com/WA/Seattle/2033-2nd-Ave-98121/unit-1400/home/2077946,47.61216339999999,-122.3429117
58,Townhouse,901 W McGraw St #6,Seattle,WA,98119,1340000,3,3.5,1750,1.0,2019,511.0,http://www.redfin.com/WA/Seattle/901-W-McGraw-St-98119/unit-6/home/2080977,47.6394012,-122.36942959999999
59,Single Family Residential,744 Harvard Ave E #300,Seattle,WA,98102,1275550,3,2.25,2021,5000.0,2008,1659.0,http://www.redfin.com/WA/Seattle/744-Harvard-Ave-E-98102/unit-300/home/21882563,47.626417,-122.3220405
60,Condo/Co-op,3221 SW Avalon Way #410,Seattle,WA,98126,330000,1,1.0,765,,1997,452.0,http://www.redfin.com/WA/Seattle/3221-SW-Avalon-Way-98126/unit-410/home/1856,47.5640026,-122.3728564
61,Condo/Co-op,2911 2nd Ave #1216,Seattle,WA,98121,545299,1,1.0,603,,2009,486.0,http://www.redfin.com/WA/Seattle/2911-2nd-Ave-98121/unit-1216/home/21616413,47.6176125,-122.3523057
62,Condo/Co-op,2721 1st Ave #403,Seattle,WA,98121,475000,1,1.0,716,,2005,556.0,http://www.redfin.com/WA/Seattle/2721-1st-Ave-98121/unit-403/home/2064595,47.616019200000004,-122.35153229999999
63,Condo/Co-op,819 Virginia St #1505,Seattle,WA,98101,540000,1,1.0,738,,2007,505.0,http://www.redfin.com/WA/Seattle/819-Virginia-St-98101/unit-1505/home/12318281,47.616026700000006,-122.33571380000001
64,Condo/Co-op,2331 42nd Ave SW #314,Seattle,WA,98116,335000,1,1.0,650,,2002,341.0,http://www.redfin.com/WA/Seattle/2331-42nd-Ave-SW-98116/unit-314/home/47926,47.5823835,-122.38537120000001
65,Single Family Residential,1712 Sunset Ave SW,Seattle,WA,98116,1074950,4,2.5,2720,3655.0,1928,,http://www.redfin.com/WA/Seattle/1712-Sunset-Ave-SW-98116/home/149663,47.587345500000005,-122.3919885
66,Townhouse,4027 California Ave SW Unit A,Seattle,WA,98116,695000,3,1.75,1375,953.0,2016,,http://www.redfin.com/WA/Seattle/4027D-California-Ave-SW-98116/unit-A/home/103766550,47.5674244,-122.38705709999999
67,Condo/Co-op,9057 Greenwood Ave N #405,Seattle,WA,98103,660000,2,2.0,1613,,2006,600.0,http://www.redfin.com/WA/Seattle/9057-Greenwood-Ave-N-98103/unit-405/home/12306541,47.695823700000005,-122.35581609999998
68,Condo/Co-op,2929 1st Ave #422,Seattle,WA,98121,626999,2,1.75,1128,,2000,918.0,http://www.redfin.com/WA/Seattle/2929-1st-Ave-98121/unit-422/home/11353,47.617218,-122.3536221
69,Condo/Co-op,3217 Eastlake Ave E #303,Seattle,WA,98102,480000,1,1.0,881,,2004,476.0,http://www.redfin.com/WA/Seattle/3217-Eastlake-Ave-E-98102/unit-303/home/24635,47.6512112,-122.3219345
70,Single Family Residential,2426 Wickstrom Pl SW,Seattle,WA,98116,645000,2,0.75,640,3310.0,1920,,http://www.redfin.com/WA/Seattle/2426-Wickstrom-Pl-SW-98116/home/149381,47.58181879999999,-122.40187150000001
