,property_type,address,city,state,zip_code,price,beds,baths,square_feet,lot_size,year_built,hoa_permonth,url,latitude,longitude
10,Condo/Co-op,1734 Funston Ave,San Francisco,CA,94122,1098000,2.0,1.0,1262.0,,1954.0,,http://www.redfin.com/CA/San-Francisco/1734-Funston-Ave-94122/home/172405861,37.7558095,-122.4699284
11,Condo/Co-op,1781 Oak St #3,San Francisco,CA,94117,998000,2.0,1.0,772.0,,1924.0,250.0,http://www.redfin.com/CA/San-Francisco/1781-Oak-St-94117/unit-3/home/69371364,37.7714744,-122.4485572
12,Condo/Co-op,400 Beale St #811,San Francisco,CA,94105,999000,2.0,2.0,990.0,,2002.0,894.0,http://www.redfin.com/CA/San-Francisco/400-Beale-St-94105/unit-811/home/869767,37.7869049,-122.39092020000001
13,Condo/Co-op,886 Alabama St,San Francisco,CA,94110,1299000,4.0,2.0,1500.0,,1900.0,,http://www.redfin.com/CA/San-Francisco/886-Alabama-St-94110/home/147062861,37.757822999999995,-122.4116736
14,Condo/Co-op,1075 Market St #211,San Francisco,CA,94103,569998,0.0,1.0,423.0,,2018.0,626.0,http://www.redfin.com/CA/San-Francisco/1075-Market-St-94103/unit-211/home/146122166,37.7807996,-122.4118342
15,Condo/Co-op,1548 Jones St,San Francisco,CA,94109,1295000,2.0,2.0,1158.0,,1910.0,339.0,http://www.redfin.com/CA/San-Francisco/1548-Jones-St-94109/home/56449599,37.7956865,-122.4147746
16,Condo/Co-op,2040 Franklin St #1004,San Francisco,CA,94109,998000,1.0,1.0,919.0,,1966.0,942.0,http://www.redfin.com/CA/San-Francisco/2040-Franklin-St-94109/unit-1004/home/1483570,37.7935189,-122.4243158
17,Condo/Co-op,260 King St #903,San Francisco,CA,94107,1099000,2.0,2.0,1286.0,,2004.0,932.0,http://www.redfin.com/CA/San-Francisco/260-King-St-94107/unit-903/home/22889838,37.7776422,-122.39341809999999
18,Condo/Co-op,125 Gilbert St #5,San Francisco,CA,94103,899000,1.0,1.5,1035.0,,1996.0,667.0,http://www.redfin.com/CA/San-Francisco/125-Gilbert-St-94103/unit-5/home/12396098,37.7730847,-122.40209080000001
19,Multi-Family (2-4 Unit),351 29th Ave,San Francisco,CA,94121,2425000,6.0,4.0,,3000.0,1911.0,,http://www.redfin.com/CA/San-Francisco/351-29th-Ave-94121/home/1602824,37.782705,-122.4895507
20,Condo/Co-op,115 Carl St #3,San Francisco,CA,94117,685000,1.0,1.0,572.0,,1964.0,360.0,http://www.redfin.com/CA/San-Francisco/115-Carl-St-94117/unit-3/home/169630912,37.7655847,-122.4504283
21,Single Family Residential,1469 Palou Ave,San Francisco,CA,94124,1100000,4.0,2.0,2362.0,2996.0,1900.0,,http://www.redfin.com/CA/San-Francisco/1469-Palou-Ave-94124/home/747673,37.732407099999996,-122.3886318
22,Single Family Residential,817 Guerrero St,San Francisco,CA,94110,2600000,2.0,2.0,,2495.0,1900.0,,http://www.redfin.com/CA/San-Francisco/817-Guerrero-St-94110/home/1711073,37.758045,-122.4232997
23,Condo/Co-op,51 Innes Ct #207,San Francisco,CA,94124,699777,1.0,1.0,720.0,,2017.0,504.0,http://www.redfin.com/CA/San-Francisco/51-Innes-Ct-94124/unit-207/home/160765879,37.727211700000005,-122.367848
