,property_type,address,city,state,zip_code,price,beds,baths,square_feet,lot_size,year_built,hoa_permonth,url,latitude,longitude
234,Condo/Co-op,8515 W Waterford Ave #2,Milwaukee,WI,53228,79500,1.0,1.0,769.0,,1971.0,229.0,http://www.redfin.com/WI/Greenfield/8515-W-Waterford-Ave-53228/unit-2/home/90328611,42.97035,-88.019002
235,Single Family Residential,5813 N 78th St,Milwaukee,WI,53218,140000,3.0,1.0,1274.0,6098.0,1952.0,,http://www.redfin.com/WI/Milwaukee/5813-N-78th-St-53218/home/57942193,43.1235451,-88.00887469999999
236,Single Family Residential,1909 N 118th St,Wauwatosa,WI,53226,192000,3.0,1.0,1179.0,5227.0,1958.0,,http://www.redfin.com/WI/Wauwatosa/1909-N-118th-St-53226/home/57987543,43.055209399999995,-88.06029000000001
237,Vacant Land,12875 N Highgate Ct (lot #3) Lot 3,Mequon,WI,53097,269900,,,,217800.0,,83.0,http://www.redfin.com/WI/Mequon/12875-Highgate-Ct-53097/unit-3/home/113890765,43.2519002,-88.033047
238,Single Family Residential,151 Rush St,Lake Geneva,WI,53147,229000,3.0,2.0,2576.0,18730.0,1950.0,,http://www.redfin.com/WI/Lake-Geneva/151-Rush-St-53147/home/89495809,42.5798138,-88.4245039
239,Single Family Residential,W4150 County Road K,Random Lake,WI,53075,419900,3.0,3.0,3100.0,227818.0,1998.0,,http://www.redfin.com/WI/Random-Lake/W4150-Co-Rd-K-53075/home/57659298,43.544028999999995,-87.902224
240,Single Family Residential,3676 S 92nd St,Milwaukee,WI,53228,177900,3.0,1.0,1456.0,7840.0,1952.0,,http://www.redfin.com/WI/Milwaukee/3676-S-92nd-St-53228/home/63704398,42.977491,-88.027225
241,Single Family Residential,2034 S 72nd St,West Allis,WI,53219,149900,3.0,1.0,1670.0,5227.0,1937.0,,http://www.redfin.com/WI/West-Allis/2034-S-72nd-St-53219/home/90336271,43.0073334,-88.00240670000001
242,Multi-Family (2-4 Unit),1813 53rd St,Kenosha,WI,53140,134000,3.0,2.0,1673.0,6098.0,1900.0,,http://www.redfin.com/WI/Kenosha/1813-53rd-St-53140/home/89328556,42.586791,-87.8309699
243,Condo/Co-op,1401 Garay Ln #1,Port Washington,WI,53074,149900,2.0,1.0,1085.0,,2006.0,175.0,http://www.redfin.com/WI/Port-Washington/1401-Garay-Ln-53074/unit-1/home/90138565,43.4031821,-87.8822744
244,Condo/Co-op,2672 Hidden Dr #44,Saint Francis,WI,53235,179900,3.0,2.0,1600.0,,2007.0,213.0,http://www.redfin.com/WI/St-Francis/2672-Hidden-Dr-53235/unit-44/home/58038380,42.9700467,-87.8756334
245,Single Family Residential,4253 N 90th Ct,Milwaukee,WI,53222,159900,3.0,1.0,1528.0,7840.0,1958.0,,http://www.redfin.com/WI/Milwaukee/4253-N-90th-Ct-53222/home/57765835,43.0945263,-88.0254365
246,Single Family Residential,4525 N 147th St,Brookfield,WI,53005,374900,3.0,2.5,1859.0,24829.0,1957.0,,http://www.redfin.com/WI/Brookfield/4525-N-147th-St-53005/home/57672496,43.099142799999996,-88.0957622
247,Single Family Residential,4603 N 118th St,Wauwatosa,WI,53225,239900,3.0,2.0,1963.0,7840.0,1973.0,,http://www.redfin.com/WI/Wauwatosa/4603-N-118th-St-53225/home/90333264,43.1007276,-88.0603173
248,Single Family Residential,1218 N 120th St,Wauwatosa,WI,53226,289900,3.0,2.0,1457.0,11761.0,1948.0,,http://www.redfin.com/WI/Wauwatosa/1218-N-120th-St-53226/home/57887904,43.0460234,-88.0618067
249,Single Family Residential,3215 91st St,Sturtevant,WI,53177,239900,3.0,1.5,2020.0,8712.0,1972.0,,http://www.redfin.com/WI/Sturtevant/3215-91st-St-53177/home/89754230,42.694266600000006,-87.89574
250,Single Family Residential,3644 River Valley Rd,Waukesha,WI,53189,339900,3.0,2.5,2261.0,9147.0,2002.0,,http://www.redfin.com/WI/Waukesha/3644-River-Valley-Rd-53189/home/57784676,42.9604651,-88.2831233
251,Single Family Residential,W271N5535 Jessica Dr,Pewaukee,WI,53072,539950,4.0,3.5,3487.0,51836.0,2001.0,,http://www.redfin.com/WI/Pewaukee/W271N5535-Jessica-Dr-53072/home/57709244,43.1183642,-88.2881005
252,Single Family Residential,859 E Ravine Ln,Bayside,WI,53217,525000,4.0,3.0,2407.0,24829.0,1942.0,,http://www.redfin.com/WI/Bayside/859-E-Ravine-Ln-53217/home/90324120,43.1879403,-87.8972062
253,Single Family Residential,605 Erie Ave,Oostburg,WI,53070,295000,3.0,3.0,2904.0,38332.0,1957.0,,http://www.redfin.com/WI/Oostburg/605-Erie-Ave-53070/home/90102721,43.619974,-87.79120440000001
254,Single Family Residential,5798 N Argyle Ave,Glendale,WI,53209,189900,3.0,2.0,1369.0,5227.0,1941.0,,http://www.redfin.com/WI/Glendale/5798-N-Argyle-Ave-53209/home/90289199,43.12295770000001,-87.942704
255,Single Family Residential,6624 Kingsview Dr,Mount Pleasant,WI,53406,449900,3.0,3.0,3508.0,38332.0,2006.0,,http://www.redfin.com/WI/Mt-Pleasant/6624-Kingsview-Dr-53406/home/89789387,42.7274571,-87.864892
256,Single Family Residential,268 White Oak Rd,Walworth,WI,53184,750000,4.0,2.5,4200.0,284011.0,2006.0,25.0,http://www.redfin.com/WI/Walworth/268-White-Oak-RD-53184/home/172656003,42.562407,-88.574917
257,Single Family Residential,440 Sweet Rd,Darien,WI,53114,220000,3.0,2.0,1872.0,12632.0,1994.0,,http://www.redfin.com/WI/Darien/440-Sweet-Rd-53114/home/57899955,42.5961445,-88.69906379999999
258,Single Family Residential,869 West St,Watertown,WI,53094,199900,3.0,1.0,1134.0,11325.0,1977.0,,http://www.redfin.com/WI/Watertown/869-West-St-53094/home/89582467,43.189635700000004,-88.7491179
259,Condo/Co-op,111 11th St Unit 1CN,Racine,WI,53403,147900,1.0,1.5,1054.0,,1972.0,280.0,http://www.redfin.com/WI/Racine/111-11th-St-53403/unit-1CN/home/169968395,42.719644200000005,-87.78169559999999
260,Multi-Family (2-4 Unit),3240 N Julia St,Milwaukee,WI,53212,149900,,,3055.0,7405.0,1955.0,,http://www.redfin.com/WI/Milwaukee/3240-N-Julia-St-53212/home/90214728,43.07731079999999,-87.916434
261,Single Family Residential,316 Beech Ct,Plymouth,WI,53073,369900,3.0,4.0,3216.0,28314.0,1992.0,,http://www.redfin.com/WI/Plymouth/316-Beech-Ct-53073/home/90082616,43.7374981,-87.9851346
262,Condo/Co-op,14014 W Tiffany Pl #14,New Berlin,WI,53151,209900,2.0,3.5,1751.0,,1980.0,275.0,http://www.redfin.com/WI/New-Berlin/14014-W-Tiffany-Pl-53151/unit-14/home/172654585,42.982314,-88.089682
