,property_type,address,city,state,zip_code,price,beds,baths,square_feet,lot_size,year_built,hoa_permonth,url,latitude,longitude
178,Condo/Co-op,1150 K St NW #810,Washington DC,DC,20005,625000,2.0,2.0,1000.0,,2005.0,680.0,http://www.redfin.com/DC/Washington/1150-K-St-NW-20005/unit-810/home/10347584,38.9023828,-77.02756059999999
179,Condo/Co-op,225 Strand St #505,Alexandria,VA,22314,3595000,3.0,3.0,2675.0,,2020.0,1078.0,http://www.redfin.com/VA/Alexandria/225-Strand-St-22314/unit-505/home/172651117,38.8030502,-77.0399631
180,Townhouse,2028 E St NE,Washington DC,DC,20002,529000,2.0,1.5,900.0,856.0,1939.0,,http://www.redfin.com/DC/Washington/2028-E-St-NE-20002/home/10113351,38.89625,-76.975311
181,Townhouse,1714 10th St NW,Washington DC,DC,20001,2095000,4.0,3.5,2500.0,1753.0,1870.0,,http://www.redfin.com/DC/Washington/1714-10th-St-NW-20001/home/9876490,38.9131709,-77.02623179999999
182,Townhouse,2016 Mississippi Ave SE,Washington DC,DC,20020,400000,3.0,2.5,1708.0,2581.0,1999.0,59.0,http://www.redfin.com/DC/Washington/2016-Mississippi-Ave-SE-20020/home/10181769,38.8440973,-76.9742748
183,Condo/Co-op,1210 R St NW #313,Washington DC,DC,20009,997500,2.0,2.5,1425.0,,2006.0,625.0,http://www.redfin.com/DC/Washington/1210-R-St-NW-20009/unit-313/home/12533731,38.9123604,-77.0286708
184,Condo/Co-op,1668 Trinidad Ave NE #3,Washington DC,DC,20002,299900,2.0,1.0,,,1935.0,250.0,http://www.redfin.com/DC/Washington/1668-Trinidad-Ave-NE-20002/unit-3/home/78401453,38.9077979,-76.98341090000001
185,Condo/Co-op,4471 Macarthur Blvd NW #303,Washington DC,DC,20007,282400,1.0,1.0,536.0,,1937.0,353.0,http://www.redfin.com/DC/Washington/4471-MacArthur-Blvd-NW-20007/unit-303/home/9939377,38.9087107,-77.08624909999999
186,Condo/Co-op,1108 NW 16th St NW Ph 701,Washington DC,DC,20036,2395000,2.0,2.5,2093.0,,2018.0,1819.0,http://www.redfin.com/DC/Washington/1108-16th-St-NW-20036/unit-701/home/143662787,38.9040697,-77.03690390000001
187,Condo/Co-op,1324 W St NW #4,Washington DC,DC,20009,850000,2.0,2.0,1081.0,,1895.0,185.0,http://www.redfin.com/DC/Washington/1324-W-St-NW-20009/unit-4/home/103502017,38.9190074,-77.03072540000001
