,property_type,address,city,state,zip_code,price,beds,baths,square_feet,lot_size,year_built,hoa_permonth,url,latitude,longitude
234,Condo/Co-op,14691 Caminito Orense Este,San Diego,CA,92129,489000,2,2.0,988,382655.0,1970,370.0,http://www.redfin.com/CA/San-Diego/14691-Caminito-Orense-Este-92129/home/4613242,32.9819384,-117.0887168
235,Single Family Residential,5030 Raymond Pl,San Diego,CA,92116,975000,4,2.0,1696,4377.0,1975,,http://www.redfin.com/CA/San-Diego/5030-Raymond-Pl-92116/home/5266192,32.7698951,-117.11496229999999
236,Single Family Residential,9249 Irvington Ave,San Diego,CA,92123,949000,4,3.0,2255,,1959,,http://www.redfin.com/CA/San-Diego/9249-Irvington-Ave-92123/home/5213252,32.795015299999996,-117.1279
237,Condo/Co-op,6333 College Grove Way Unit 3102,San Diego,CA,92115,249000,1,1.0,625,207402.0,1973,283.0,http://www.redfin.com/CA/San-Diego/6333-College-Grove-Way-92115/unit-3102/home/6640071,32.7365555,-117.05763859999999
238,Condo/Co-op,2420 Community Ln #33,San Diego,CA,92108,728990,2,2.5,1488,,2020,477.0,http://www.redfin.com/CA/San-Diego/2420-Community-Ln-92108/unit-33/home/169201739,32.779208000000004,-117.145536
239,Condo/Co-op,17059 Calle Trevino #5,San Diego,CA,92127,589000,2,2.5,1389,,2006,230.0,http://www.redfin.com/CA/San-Diego/17059-Calle-Trevino-92127/unit-5/home/12155417,33.0239496,-117.110277
240,Single Family Residential,2428 33rd St,San Diego,CA,92104,925000,4,2.5,1953,5500.0,1931,,http://www.redfin.com/CA/San-Diego/2428-33rd-St-92104/home/5816329,32.7312446,-117.12369479999998
241,Single Family Residential,5277 Velma Ter,San Diego,CA,92114,550000,4,4.0,1837,,1951,,http://www.redfin.com/CA/San-Diego/5277-Velma-Ter-92114/home/5876040,32.7017781,-117.0806264
242,Condo/Co-op,500 W Harbor Dr #507,San Diego,CA,92101,599900,1,1.0,879,102536.0,1994,852.0,http://www.redfin.com/CA/San-Diego/500-W-Harbor-Dr-92101/unit-507/home/6434131,32.7110037,-117.16634429999999
243,Condo/Co-op,655 India St #103,San Diego,CA,92101,1100000,3,2.5,1810,60399.0,1992,826.0,http://www.redfin.com/CA/San-Diego/655-India-St-92101/unit-103/home/5777036,32.7120176,-117.1678336
244,Single Family Residential,4393 Mount Henry Ave,San Diego,CA,92117,785000,4,2.0,1235,,1959,,http://www.redfin.com/CA/San-Diego/4393-Mt-Henry-Ave-92117/home/4961446,32.8227182,-117.1953328
245,Single Family Residential,8142 Lazy River Rd,San Diego,CA,92127,1479000,3,3.5,2926,60659.0,2012,480.0,http://www.redfin.com/CA/San-Diego/8142-Lazy-River-Rd-92127/home/52346023,33.0332078,-117.1539007
246,Condo/Co-op,700 W Harbor Dr #1503,San Diego,CA,92101,1296000,2,2.0,1374,65371.0,2004,1029.0,http://www.redfin.com/CA/San-Diego/700-W-Harbor-Dr-92101/unit-1503/home/6587455,32.7120231,-117.16965379999999
247,Condo/Co-op,919 Agate #4,San Diego,CA,92109,1010000,3,3.0,1615,1655.0,1992,350.0,http://www.redfin.com/CA/San-Diego/919-Agate-St-92109/unit-4/home/5125449,32.809763800000006,-117.2573886
248,Condo/Co-op,3985 Wabaska Dr #15,San Diego,CA,92107,530000,2,2.5,1024,29784.0,1987,294.0,http://www.redfin.com/CA/San-Diego/3985-Wabaska-Dr-92107/unit-15/home/5345151,32.7416852,-117.2325446
249,Condo/Co-op,4909 Orchard Ave #205,San Diego,CA,92107,858500,2,2.0,953,,1964,540.0,http://www.redfin.com/CA/San-Diego/4909-Orchard-Ave-92107/unit-205/home/5329734,32.739801899999996,-117.2548018
250,Single Family Residential,17064 Garden Walk Way,San Diego,CA,92127,875000,4,2.5,1914,,2005,153.0,http://www.redfin.com/CA/San-Diego/17064-Garden-Walk-Way-92127/home/12154103,33.0256124,-117.1116531
251,Condo/Co-op,3535 1st Ave Unit 10B,San Diego,CA,92103,1250000,2,2.0,1740,,1973,884.0,http://www.redfin.com/CA/San-Diego/3535-1st-Ave-92103/unit-10B/home/5373890,32.742295899999995,-117.1635606
252,Single Family Residential,4731 El Cerrito Pl,San Diego,CA,92115,849000,4,2.0,2146,6031.0,1955,,http://www.redfin.com/CA/San-Diego/4731-El-Cerrito-Pl-92115/home/5466251,32.763306,-117.07313329999998
253,Condo/Co-op,100 Harbor Dr #3006,San Diego,CA,92101,825000,1,1.0,1036,,1992,1228.0,http://www.redfin.com/CA/San-Diego/100-Harbor-Dr-92101/unit-3006/home/5773992,32.709113699999996,-117.1629201
254,Single Family Residential,5432 Bonita Dr,San Diego,CA,92114,549000,3,2.0,1015,7100.0,1952,,http://www.redfin.com/CA/San-Diego/5432-Bonita-Dr-92114/home/5901630,32.6968674,-117.07750049999999
255,Single Family Residential,821 Golden Sands Pl,San Diego,CA,92154,749000,5,3.0,2830,4518.0,2005,41.0,http://www.redfin.com/CA/San-Diego/821-Golden-Sands-Pl-92154/home/12153301,32.5811525,-117.0275716
