,property_type,address,city,state,zip_code,price,beds,baths,square_feet,lot_size,year_built,hoa_permonth,url,latitude,longitude
101,Single Family Residential,8954 Indian Eagle Dr,Las Vegas,NV,89129,274000,3.0,2.5,1508.0,3049.0,1994.0,84.0,http://www.redfin.com/NV/Las-Vegas/8954-Indian-Eagle-Dr-89129/home/29123997,36.224146999999995,-115.291653
102,Single Family Residential,6326 Point Isabel Way,Las Vegas,NV,89122,295000,3.0,2.5,1722.0,3049.0,2017.0,55.0,http://www.redfin.com/NV/Las-Vegas/6326-Point-Isabel-Way-89122/home/143188508,36.090149200000006,-115.03494509999999
103,Condo/Co-op,2405 W Serene Ave #623,Las Vegas,NV,89123,220000,2.0,2.0,899.0,,2007.0,352.0,http://www.redfin.com/NV/Las-Vegas/2405-W-Serene-Ave-89123/unit-623/home/29494023,36.0206455,-115.1744881
104,Condo/Co-op,5055 Hacienda Ave #1056,Las Vegas,NV,89118,156000,2.0,2.0,893.0,,1999.0,185.0,http://www.redfin.com/NV/Las-Vegas/5055-W-Hacienda-Ave-89118/unit-1056/home/29831272,36.0927793,-115.2107517
105,Single Family Residential,3128 E University Ave,Las Vegas,NV,89121,549000,5.0,3.25,3437.0,13504.0,1980.0,,http://www.redfin.com/NV/Las-Vegas/3128-E-University-Ave-89121/home/29508032,36.1087633,-115.1067856
106,Single Family Residential,3034 Lenoir St,Las Vegas,NV,89135,515000,4.0,2.75,3023.0,5663.0,2001.0,,http://www.redfin.com/NV/Las-Vegas/3034-Lenoir-St-89135/home/29870611,36.1349641,-115.3350808
107,Single Family Residential,2571 Pacific Ave,Las Vegas,NV,89121,395000,3.0,2.25,2220.0,6970.0,1971.0,,http://www.redfin.com/NV/Las-Vegas/2571-Pacific-Ave-89121/home/29471053,36.1389791,-115.11482360000001
108,Townhouse,6245 Haiku Stairs St,Las Vegas,NV,89148,329000,3.0,2.5,1543.0,1307.0,2019.0,185.0,http://www.redfin.com/NV/Las-Vegas/6245-Haiku-Stairs-St-89148/home/166290927,36.075158,-115.280992
109,Single Family Residential,7999 Narnia Ave,Las Vegas,NV,89113,334000,4.0,3.0,2089.0,4356.0,2012.0,51.0,http://www.redfin.com/NV/Las-Vegas/7999-Narnia-Ave-89113/home/52628616,36.0918418,-115.2654452
110,Vacant Land,8175 Arville St #288,Las Vegas,NV,89139,287000,,,,2614.0,,395.0,http://www.redfin.com/NV/Las-Vegas/8175-Arville-St-89139/unit-288/home/127388481,36.0408755,-115.19959180000001
111,Single Family Residential,1094 N Linn Ln,Las Vegas,NV,89110,284900,3.0,1.75,1605.0,7405.0,1981.0,,http://www.redfin.com/NV/Las-Vegas/1094-N-Linn-Ln-89110/home/29380467,36.17984379999999,-115.04812820000001
112,Condo/Co-op,737 Oakmont Ave #1202,Las Vegas,NV,89109,160000,1.0,1.0,863.0,863.0,1972.0,275.0,http://www.redfin.com/NV/Las-Vegas/737-Oakmont-Ave-89109/unit-1202/home/29063533,36.138345799999996,-115.14672949999999
113,Single Family Residential,12109 Hermesa Colina Ave,Las Vegas,NV,89138,850000,5.0,4.5,3934.0,6970.0,2017.0,74.0,http://www.redfin.com/NV/Las-Vegas/12109-Hermesa-Colina-Ave-89138/home/143188682,36.17122929999999,-115.36202340000001
114,Condo/Co-op,2750 Durango Dr #1127,Las Vegas,NV,89117,139900,2.0,2.0,965.0,,1989.0,216.0,http://www.redfin.com/NV/Las-Vegas/2750-S-Durango-Dr-89117/unit-1127/home/29535296,36.139846999999996,-115.277454
