,property_type,address,city,state,zip_code,price,beds,baths,square_feet,lot_size,year_built,hoa_permonth,url,latitude,longitude
115,Single Family Residential,1202 Saturn Dr,Nashville,TN,37217,165000.0,2.0,1.0,859.0,10018.0,1948.0,,http://www.redfin.com/TN/Nashville/1202-Saturn-Dr-37217/home/60813991,36.1241499,-86.6994936
116,Single Family Residential,5014 Madeline Dr,Nashville,TN,37211,240000.0,3.0,1.0,950.0,28749.0,1956.0,,http://www.redfin.com/TN/Nashville/5014-Madeline-Dr-37211/home/68825385,36.0609008,-86.7108924
117,Single Family Residential,2890 Charles Park Dr,Nashville,TN,37211,516990.0,4.0,3.5,2726.0,,2020.0,85.0,http://www.redfin.com/TN/Nashville/2890-Charles-Park-Dr-37211/home/172658646,36.0255249,-86.73770429999999
118,Single Family Residential,277 Stephens Valley Blvd,Nashville,TN,37221,709900.0,3.0,2.5,2759.0,7405.0,2020.0,83.0,http://www.redfin.com/TN/Nashville/Stephens-Valley-Blvd-37221/home/169632768,36.02851655,-86.96699103
119,Single Family Residential,1212 3rd Ave S,Nashville,TN,37210,799000.0,3.0,4.0,2658.0,4356.0,2007.0,,http://www.redfin.com/TN/Nashville/1212-3rd-Ave-S-37210/unit-A/home/108007329,36.144619,-86.76485799999999
120,Single Family Residential,2611 Airpark Dr,Nashville,TN,37206,450000.0,3.0,2.0,1361.0,15681.0,1955.0,,http://www.redfin.com/TN/Nashville/2611-Airpark-Dr-37206/home/107997209,36.1914201,-86.70649240000002
121,Condo/Co-op,3639 Hydes Ferry Rd,Nashville,TN,37218,349000.0,3.0,2.5,1615.0,871.0,2019.0,94.0,http://www.redfin.com/TN/Nashville/3639-Hydes-Ferry-Rd-37218/home/167934085,36.193158000000004,-86.842347
122,Townhouse,210 Old Hickory Blvd #69 #69,Nashville,TN,37221,184900.0,2.0,1.5,1116.0,435.0,1969.0,268.0,http://www.redfin.com/TN/Nashville/210-Old-Hickory-Blvd-37221/unit-69/home/104323943,36.080304299999995,-86.9174238
123,Single Family Residential,600 Lakemeade Pt,Old Hickory,TN,37138,750000.0,4.0,5.0,4831.0,11761.0,2007.0,,http://www.redfin.com/TN/Old-Hickory/600-Lake-Meade-Pt-37138/home/108120140,36.2450101,-86.6321322
124,Single Family Residential,787 Myhr Dr,Nashville,TN,37221,,3.0,3.0,1982.0,13068.0,1969.0,,http://www.redfin.com/TN/Nashville/787-Myhr-Dr-37221/home/108011892,36.0572638,-86.9389532
125,Single Family Residential,4805A Tennessee Ave,Nashville,TN,37209,365000.0,3.0,2.5,1606.0,871.0,2010.0,,http://www.redfin.com/TN/Nashville/4805A-Tennessee-Ave-37209/home/105243336,36.160802000000004,-86.8456742
126,Single Family Residential,2301 Chickering Ln,Nashville,TN,37215,1385000.0,4.0,4.5,4640.0,120661.0,1959.0,,http://www.redfin.com/TN/Nashville/2301-Chickering-Ln-37215/home/108130410,36.067738,-86.859255
127,Single Family Residential,20 Rutledge St #307,Nashville,TN,37210,1525000.0,3.0,3.5,2502.0,3049.0,2019.0,926.0,http://www.redfin.com/TN/Nashville/20-Rutledge-St-37210/unit-307/home/163583053,36.1563236,-86.7698267
128,Single Family Residential,4916 Kentucky Ave,Nashville,TN,37209,629900.0,4.0,3.5,2464.0,1306.0,2020.0,,http://www.redfin.com/TN/Nashville/4916-Kentucky-Ave-37209/home/172657094,36.1601641,-86.8475094
129,Townhouse,1100 Russell St #102,Nashville,TN,37206,525000.0,2.0,2.5,1536.0,871.0,2008.0,240.0,http://www.redfin.com/TN/Nashville/1100-Russell-St-37206/unit-102/home/108139704,36.1750429,-86.749806
