SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,8842 W Burdick Ave,Milwaukee,WI,53227,270000,3,2.5,Milwaukee,1968,9583,1959,1,137,,Active,,,http://www.redfin.com/WI/Milwaukee/8842-W-Burdick-Ave-53227/home/90376361,METROMLS,1702525,N,Y,42.9844288,-88.0233343
MLS Listing,,Vacant Land,N88W18548 Duke St Lot 15,Menomonee Falls,WI,53051,114900,,,Christman Park,,12632,,1,,,Active,,,http://www.redfin.com/WI/Menomonee-Falls/N88W18548-Duke-St-53051/unit-15/home/145172789,METROMLS,1702522,N,Y,43.1792196,-88.1402879
MLS Listing,,Single Family Residential,932 Bay View Ave,Twin Lakes,WI,53181,175000,2,1.0,Bay View Highlands,1120,11325,1917,1,156,,Active,,,http://www.redfin.com/WI/Twin-Lakes/932-Bay-View-Ave-53181/home/89309382,METROMLS,1702520,N,Y,42.526407,-88.2680362
MLS Listing,,Condo/Co-op,10340 W Whitnall Edge Dr #204,Franklin,WI,53132,117900,2,2.0,Franklin,940,,1980,1,125,245,Active,,,http://www.redfin.com/WI/Franklin/10340-Whitnall-Edge-Dr-53132/unit-204/home/58050632,METROMLS,1702517,N,Y,42.9274156,-88.0437399
MLS Listing,,Vacant Land,N88W18551 Duke St Lot 23,Menomonee Falls,WI,53051,105900,,,Christman Park,,13939,,1,,,Active,,,http://www.redfin.com/WI/Menomonee-Falls/N88W18551-Duke-St-53051/unit-23/home/145172790,METROMLS,1702513,N,Y,43.1786228,-88.1403519
MLS Listing,,Single Family Residential,3504 86th St,Kenosha,WI,53142,324900,3,2.0,Kenosha,2862,8276,1993,1,114,,Active,,,http://www.redfin.com/WI/Kenosha/3504-86th-St-53142/home/57924201,METROMLS,1702511,N,Y,42.5496605,-87.8509277
MLS Listing,,Single Family Residential,513 W Court St,Elkhorn,WI,53121,179900,2,1.0,N/a,1174,9583,1955,1,153,,Active,August-8-2020 11:00 AM,August-8-2020 01:00 PM,http://www.redfin.com/WI/Elkhorn/513-W-Court-St-53121/home/89516098,SCWMLS,1888412,N,Y,42.6731915,-88.5536536
MLS Listing,,Single Family Residential,7333 S 49th St,Franklin,WI,53132,299900,3,2.0,Franklin,1926,10890,1995,1,156,,Active,,,http://www.redfin.com/WI/Franklin/7333-S-49th-St-53132/home/57987853,METROMLS,1702508,N,Y,42.911622,-87.9769091
MLS Listing,,Single Family Residential,200 N Church St,Watertown,WI,53094,159900,4,2.5,Watertown,2348,8712,1910,1,68,,Active,,,http://www.redfin.com/WI/Watertown/200-N-Church-St-53094/home/89581578,METROMLS,1702509,N,Y,43.1960677,-88.7287048
MLS Listing,,Single Family Residential,N5549 Ledgetop Ct,Fond Du Lac,WI,54937,399900,3,2.1,Empire,2371,44866,1992,1,169,,Active,,,http://www.redfin.com/WI/Fond-du-Lac/N5549-Ledgetop-Ct-54937/home/89119432,RANW,50226741,N,Y,43.7418658,-88.38381
