SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,2212 Andover Ct,The Village,OK,73120-4810,135000,2,1.0,The Village,825,6534,1949,1,164,,Active,,,http://www.redfin.com/OK/The-Village/2212-Andover-Ct-73120/home/71692844,MLSOK,922892,N,Y,35.5603409,-97.5616781
MLS Listing,,Single Family Residential,9016 NW 119th St,Yukon,OK,73099,250490,4,2.0,Yukon,1700,,2020,1,147,17,Active,,,http://www.redfin.com/OK/Yukon/9016-NW-119th-St-73099/home/172662424,MLSOK,922941,N,Y,35.5908728,-97.7174785
MLS Listing,,Single Family Residential,9124 NW 119th St,Yukon,OK,73099,240490,4,2.0,Yukon,1650,,2020,1,146,17,Active,,,http://www.redfin.com/OK/Yukon/9124-NW-119th-St-73099/home/172662384,MLSOK,922937,N,Y,35.5908728,-97.7174785
MLS Listing,,Single Family Residential,9117 NW 119th St,Yukon,OK,73099,227190,3,2.0,Yukon,1550,,2020,1,147,17,Active,,,http://www.redfin.com/OK/Yukon/9117-NW-119th-St-73099/home/172662359,MLSOK,922935,N,Y,35.5910798,-97.7164686
MLS Listing,,Single Family Residential,3305 NW 159th Ter,Edmond,OK,73013,254490,4,2.0,Edmond,1700,,2020,1,150,21,Active,,,http://www.redfin.com/OK/Edmond/3305-NW-159th-Ter-73013/home/172662332,MLSOK,922934,N,Y,35.6323295,-97.5577128
MLS Listing,,Single Family Residential,17312 Prado Dr,Oklahoma City,OK,73170,215000,3,2.0,Oklahoma City,1605,6839,2010,1,134,13,Active,,,http://www.redfin.com/OK/Oklahoma-City/17312-Prado-Dr-73170/home/72024644,MLSOK,922834,N,Y,35.2967444,-97.5202188
MLS Listing,,Single Family Residential,17009 Prado Dr,Oklahoma City,OK,73170,230000,3,2.0,Oklahoma City,1815,6342,2012,1,127,11,Active,August-9-2020 02:00 PM,August-9-2020 04:00 PM,http://www.redfin.com/OK/Oklahoma-City/17009-Prado-Dr-73170/home/78379973,MLSOK,922816,N,Y,35.2998232,-97.5207688
MLS Listing,,Single Family Residential,2612 NW 186th St,Edmond,OK,73012,180000,3,2.0,Edmond,1145,6700,2012,1,157,16,Active,,,http://www.redfin.com/OK/Edmond/2612-NW-186th-St-73012/home/71979835,MLSOK,920618,N,Y,35.6617886,-97.5627046
MLS Listing,,Single Family Residential,1428 N Nicklas Ave,Oklahoma City,OK,73127,120000,3,2.0,Oklahoma City,1177,6874,1953,1,102,,Active,,,http://www.redfin.com/OK/Oklahoma-City/1428-N-Nicklas-Ave-73127/home/71663689,MLSOK,922921,N,Y,35.4837974,-97.6046372
MLS Listing,,Single Family Residential,1804 Dorothy Dr,Moore,OK,73170,245000,4,3.5,Moore,2240,8276,2006,1,109,17,Active,,,http://www.redfin.com/OK/Moore/1804-Dorothy-Dr-73170/home/71778003,MLSOK,922916,N,Y,35.3549618,-97.5125835
